depth,index,method,strategy,path_length,visited,processed,max_depth,execution_time
4,32,bfs,drlu,4,39,19,4,3.439
4,32,bfs,drul,4,39,19,4,3.370
4,32,bfs,ludr,4,58,28,4,3.229
4,32,bfs,lurd,4,70,34,4,3.909
4,32,bfs,rdlu,4,51,25,4,3.243
4,32,bfs,rdul,4,51,25,4,3.335
4,32,bfs,uldr,4,58,28,4,3.374
4,32,bfs,ulrd,4,70,34,4,3.438
4,32,dfs,drlu,18,464738,254841,20,319.435
4,32,dfs,drul,18,506181,277652,20,357.077
4,32,dfs,ludr,16,1099,605,20,4.894
4,32,dfs,lurd,16,688145,377731,20,492.583
4,32,dfs,rdlu,16,1620358,889006,20,1092.072
4,32,dfs,rdul,16,1614384,885829,20,1105.212
4,32,dfs,uldr,18,574568,315242,20,487.502
4,32,dfs,ulrd,16,2190,1196,20,7.190
4,33,astr,hamm,4,12,5,4,4.595
4,33,astr,manh,4,12,5,4,4.576
4,33,bfs,drlu,4,40,18,4,3.233
4,33,bfs,drul,4,35,16,4,3.078
4,33,bfs,ludr,4,44,20,4,3.076
4,33,bfs,lurd,4,46,21,4,3.093
4,33,bfs,rdlu,4,42,19,4,3.526
4,33,bfs,rdul,4,37,17,4,3.119
4,33,bfs,uldr,4,39,18,4,3.205
4,33,bfs,ulrd,4,41,19,4,3.272
4,33,dfs,drlu,16,1843642,1012148,20,1268.282
4,33,dfs,drul,16,2010696,1103788,20,1358.663
4,33,dfs,ludr,18,1799256,986966,20,1264.958
4,33,dfs,lurd,18,1892547,1038064,20,1390.594
4,33,dfs,rdlu,16,1898601,1041891,20,1294.119
4,33,dfs,rdul,16,2063978,1132332,20,1416.379
4,33,dfs,uldr,18,271656,148955,20,257.293
4,33,dfs,ulrd,18,190803,104576,20,149.850
4,34,astr,hamm,4,12,5,4,4.538
4,34,astr,manh,4,12,5,4,4.568
4,34,bfs,drlu,4,33,16,4,3.212
4,34,bfs,drul,4,33,16,4,3.148
4,34,bfs,ludr,4,54,24,4,3.052
4,34,bfs,lurd,4,48,21,4,3.217
4,34,bfs,rdlu,4,27,13,4,3.292
4,34,bfs,rdul,4,27,13,4,3.113
4,34,bfs,uldr,4,54,24,4,3.075
4,34,bfs,ulrd,4,48,21,4,3.067
4,34,dfs,drlu,16,1313378,720777,20,916.331
4,34,dfs,drul,16,1371009,752206,20,925.834
4,34,dfs,ludr,18,569319,312103,20,386.058
4,34,dfs,lurd,18,1426831,783530,20,1014.965
4,34,dfs,rdlu,12,169800,93061,20,119.723
4,34,dfs,rdul,12,13,13,20,3.295
4,34,dfs,uldr,18,555067,304393,20,431.068
4,34,dfs,ulrd,18,1415173,776803,20,1012.327
4,35,astr,hamm,4,12,6,5,5.205
4,35,astr,manh,4,12,6,5,4.520
4,35,bfs,drlu,4,27,13,4,3.297
4,35,bfs,drul,4,27,13,4,3.196
4,35,bfs,ludr,4,54,24,4,3.126
4,35,bfs,lurd,4,54,24,4,3.741
4,35,bfs,rdlu,4,27,13,4,4.694
4,35,bfs,rdul,4,27,13,4,3.133
4,35,bfs,uldr,4,54,24,4,3.376
4,35,bfs,ulrd,4,54,24,4,3.055
4,35,dfs,drlu,10,685195,375941,20,478.971
4,35,dfs,drul,10,11,11,20,3.466
4,35,dfs,ludr,16,1759842,964873,20,1212.733
4,35,dfs,lurd,16,1754574,962202,20,1286.918
4,35,dfs,rdlu,10,685362,376206,20,474.068
4,35,dfs,rdul,10,11,11,20,3.250
4,35,dfs,uldr,18,2424893,1330507,20,1825.255
4,35,dfs,ulrd,16,2115230,1160506,20,1527.179
4,36,astr,hamm,4,12,6,5,4.621
4,36,astr,manh,4,10,5,4,4.999
4,36,bfs,drlu,4,30,14,4,3.078
4,36,bfs,drul,4,22,11,4,3.243
4,36,bfs,ludr,4,37,16,4,3.120
4,36,bfs,lurd,4,37,16,4,3.685
4,36,bfs,rdlu,4,30,14,4,3.476
4,36,bfs,rdul,4,22,11,4,3.051
4,36,bfs,uldr,4,29,13,4,3.243
4,36,bfs,ulrd,4,29,13,4,3.066
4,36,dfs,drlu,18,2361,1305,20,5.422
4,36,dfs,drul,18,233504,128084,20,163.425
4,36,dfs,ludr,18,604303,331422,20,423.896
4,36,dfs,lurd,18,765590,420264,20,545.829
4,36,dfs,rdlu,18,212814,116714,20,147.057
4,36,dfs,rdul,18,23714,13043,20,20.601
4,36,dfs,uldr,18,753827,413775,20,591.266
4,36,dfs,ulrd,18,592457,324875,20,420.398
4,37,astr,hamm,4,12,5,4,4.667
4,37,astr,manh,4,12,5,4,4.898
4,37,bfs,drlu,4,36,17,4,3.532
4,37,bfs,drul,4,36,17,4,3.248
4,37,bfs,ludr,4,53,26,4,3.328
4,37,bfs,lurd,4,73,36,4,3.306
4,37,bfs,rdlu,4,56,27,4,3.455
4,37,bfs,rdul,4,56,27,4,3.437
4,37,bfs,uldr,4,53,26,4,3.631
4,37,bfs,ulrd,4,73,36,4,3.291
4,37,dfs,drlu,4,5,5,20,3.400
4,37,dfs,drul,4,5,5,20,3.362
4,37,dfs,ludr,16,660,366,20,4.566
4,37,dfs,lurd,16,688399,377871,20,524.523
4,37,dfs,rdlu,18,1620427,889046,20,1106.882
4,37,dfs,rdul,18,1614453,885869,20,1106.625
4,37,dfs,uldr,18,449417,246562,20,359.475
4,37,dfs,ulrd,16,2530,1379,20,6.290
4,38,astr,hamm,4,11,5,4,4.582
4,38,astr,manh,4,11,5,4,5.213
4,38,bfs,drlu,4,30,14,4,3.193
4,38,bfs,drul,4,30,14,4,3.080
4,38,bfs,ludr,4,49,22,4,3.090
4,38,bfs,lurd,4,51,23,4,4.341
4,38,bfs,rdlu,4,32,15,4,3.249
4,38,bfs,rdul,4,32,15,4,3.063
4,38,bfs,uldr,4,49,22,4,3.188
4,38,bfs,ulrd,4,51,23,4,3.144
4,38,dfs,drlu,16,22676,12473,20,28.406
4,38,dfs,drul,16,208090,114163,20,143.946
4,38,dfs,ludr,18,408288,223811,20,278.913
4,38,dfs,lurd,18,1481446,813760,20,1101.353
4,38,dfs,rdlu,16,510576,280152,20,348.190
4,38,dfs,rdul,16,687650,377028,20,468.979
4,38,dfs,uldr,18,425716,233374,20,322.638
4,38,dfs,ulrd,18,1496364,821713,20,1095.858
4,39,astr,hamm,4,12,5,4,4.460
4,39,astr,manh,4,17,8,7,4.953
4,39,bfs,drlu,4,48,23,4,3.356
4,39,bfs,drul,4,61,30,4,3.343
4,39,bfs,ludr,4,48,23,4,3.274
4,39,bfs,lurd,4,48,23,4,3.513
4,39,bfs,rdlu,4,48,23,4,3.363
4,39,bfs,rdul,4,61,30,4,3.528
4,39,bfs,uldr,4,61,30,4,3.352
4,39,bfs,ulrd,4,61,30,4,3.223
4,39,dfs,drlu,16,18,17,20,4.018
4,39,dfs,drul,16,687428,377336,20,476.997
4,39,dfs,ludr,16,760905,417194,20,512.702
4,39,dfs,lurd,16,1247427,684388,20,883.216
4,39,dfs,rdlu,16,686651,376912,20,483.523
4,39,dfs,rdul,16,1331,727,20,5.145
4,39,dfs,uldr,18,1122877,615833,20,911.576
4,39,dfs,ulrd,18,886605,486082,20,634.015
4,40,astr,hamm,4,9,5,4,4.192
4,40,astr,manh,4,9,5,4,5.182
4,40,bfs,drlu,4,25,12,4,3.105
4,40,bfs,drul,4,25,12,4,3.122
4,40,bfs,ludr,4,39,17,4,3.077
4,40,bfs,lurd,4,56,25,4,3.403
4,40,bfs,rdlu,4,42,20,4,3.176
4,40,bfs,rdul,4,42,20,4,3.076
4,40,bfs,uldr,4,39,17,4,3.100
4,40,bfs,ulrd,4,56,25,4,3.154
4,40,dfs,drlu,4,5,5,20,3.279
4,40,dfs,drul,4,5,5,20,3.308
4,40,dfs,ludr,16,2541375,1394866,20,1761.247
4,40,dfs,lurd,16,4002255,2196242,20,2918.632
4,40,dfs,rdlu,18,527173,289238,20,370.349
4,40,dfs,rdul,18,743047,407387,20,526.477
4,40,dfs,uldr,16,2543381,1395544,20,1841.134
4,40,dfs,ulrd,16,4004565,2196671,20,2848.029
5,41,astr,hamm,5,12,6,5,4.305
5,41,astr,manh,5,12,6,5,4.784
5,41,bfs,drlu,5,139,69,5,5.135
5,41,bfs,drul,5,114,56,5,3.290
5,41,bfs,ludr,5,113,55,5,3.290
5,41,bfs,lurd,5,113,55,5,3.656
5,41,bfs,rdlu,5,139,69,5,3.626
5,41,bfs,rdul,5,114,56,5,3.276
5,41,bfs,uldr,5,88,42,5,5.394
5,41,bfs,ulrd,5,88,42,5,4.854
5,41,dfs,drlu,19,455003,249727,20,310.719
5,41,dfs,drul,19,487853,267698,20,336.462
5,41,dfs,ludr,19,350558,192359,20,240.681
5,41,dfs,lurd,19,459431,252103,20,330.335
5,41,dfs,rdlu,19,115291,63220,20,83.729
5,41,dfs,rdul,19,47924,26341,20,38.643
5,41,dfs,uldr,19,2694263,1478621,20,1965.189
5,41,dfs,ulrd,19,2636330,1446933,20,1905.391
5,42,astr,hamm,5,11,6,5,4.377
5,42,astr,manh,5,11,6,5,4.436
5,42,bfs,drlu,5,106,51,5,3.237
5,42,bfs,drul,5,106,51,5,3.288
5,42,bfs,ludr,5,122,57,5,3.119
5,42,bfs,lurd,5,73,32,5,3.424
5,42,bfs,rdlu,5,57,26,5,3.273
5,42,bfs,rdul,5,57,26,5,3.146
5,42,bfs,uldr,5,122,57,5,3.328
5,42,bfs,ulrd,5,73,32,5,3.664
5,42,dfs,drlu,19,3153780,1729873,20,2193.827
5,42,dfs,drul,19,3156347,1731553,20,2145.893
5,42,dfs,ludr,17,1367141,750406,20,943.949
5,42,dfs,lurd,17,259,149,20,4.298
5,42,dfs,rdlu,5,6,6,20,3.288
5,42,dfs,rdul,5,6,6,20,3.237
5,42,dfs,uldr,17,1367557,750870,20,1009.239
5,42,dfs,ulrd,17,259,149,20,4.481
5,43,astr,hamm,5,13,6,5,4.303
5,43,astr,manh,5,13,6,5,4.625
5,43,bfs,drlu,5,96,46,5,3.199
5,43,bfs,drul,5,96,46,5,4.792
5,43,bfs,ludr,5,117,55,5,3.298
5,43,bfs,lurd,5,83,37,5,3.825
5,43,bfs,rdlu,5,62,28,5,3.223
5,43,bfs,rdul,5,62,28,5,3.116
5,43,bfs,uldr,5,117,55,5,3.432
5,43,bfs,ulrd,5,83,37,5,3.403
5,43,dfs,drlu,17,3153729,1729841,20,2171.487
5,43,dfs,drul,17,3156296,1731521,20,2168.672
5,43,dfs,ludr,17,1366905,750279,20,947.408
5,43,dfs,lurd,17,696,388,20,4.719
5,43,dfs,rdlu,17,102666,56306,20,73.807
5,43,dfs,rdul,17,11045,6056,20,11.672
5,43,dfs,uldr,17,1367319,750743,20,1046.093
5,43,dfs,ulrd,17,696,388,20,4.735
5,44,astr,hamm,5,12,6,5,4.427
5,44,astr,manh,5,17,9,8,4.436
5,44,bfs,drlu,5,76,34,5,3.094
5,44,bfs,drul,5,76,34,5,3.102
5,44,bfs,ludr,5,68,30,5,6.070
5,44,bfs,lurd,5,61,27,5,3.220
5,44,bfs,rdlu,5,69,31,5,3.132
5,44,bfs,rdul,5,69,31,5,3.118
5,44,bfs,uldr,5,68,30,5,3.056
5,44,bfs,ulrd,5,61,27,5,3.151
5,44,dfs,drlu,19,146792,80452,20,104.788
5,44,dfs,drul,15,52123,28661,20,39.983
5,44,dfs,ludr,19,752374,412955,20,530.880
5,44,dfs,lurd,19,210699,115560,20,154.412
5,44,dfs,rdlu,19,118131,64780,20,85.000
5,44,dfs,rdul,15,46369,25500,20,36.853
5,44,dfs,uldr,19,744941,408989,20,541.930
5,44,dfs,ulrd,19,202185,110887,20,145.807
5,45,astr,hamm,5,15,7,6,4.567
5,45,astr,manh,5,18,9,8,4.755
5,45,bfs,drlu,5,110,51,5,3.172
5,45,bfs,drul,5,75,34,5,3.887
5,45,bfs,ludr,5,104,49,5,3.172
5,45,bfs,lurd,5,104,49,5,3.656
5,45,bfs,rdlu,5,110,51,5,3.152
5,45,bfs,rdul,5,75,34,5,3.094
5,45,bfs,uldr,5,69,32,5,3.238
5,45,bfs,ulrd,5,69,32,5,3.743
5,45,dfs,drlu,15,3729,2043,20,6.611
5,45,dfs,drul,19,1365055,749522,20,924.827
5,45,dfs,ludr,19,1165334,639203,20,813.014
5,45,dfs,lurd,17,1163876,638491,20,879.425
5,45,dfs,rdlu,15,3729,2043,20,7.064
5,45,dfs,rdul,19,1364387,748918,20,927.432
5,45,dfs,uldr,17,626295,343524,20,484.344
5,45,dfs,ulrd,17,378910,207759,20,265.372
5,46,astr,hamm,5,15,6,5,4.340
5,46,astr,manh,5,15,6,5,4.720
5,46,bfs,drlu,5,101,49,5,3.541
5,46,bfs,drul,5,101,49,5,3.406
5,46,bfs,ludr,5,141,68,5,3.400
5,46,bfs,lurd,5,126,62,5,3.552
5,46,bfs,rdlu,5,86,43,5,3.275
5,46,bfs,rdul,5,86,43,5,3.261
5,46,bfs,uldr,5,141,68,5,3.305
5,46,bfs,ulrd,5,126,62,5,3.264
5,46,dfs,drlu,17,927610,508950,20,636.795
5,46,dfs,drul,17,1011367,554913,20,695.320
5,46,dfs,ludr,17,1282080,703114,20,893.920
5,46,dfs,lurd,19,1468067,805065,20,1039.116
5,46,dfs,rdlu,19,657632,360951,20,454.540
5,46,dfs,rdul,19,239440,131325,20,176.807
5,46,dfs,uldr,17,546835,300068,20,402.863
5,46,dfs,ulrd,17,384192,210810,20,271.964
5,47,astr,hamm,5,17,8,7,4.650
5,47,astr,manh,5,17,8,7,4.909
5,47,bfs,drlu,5,88,41,5,3.289
5,47,bfs,drul,5,97,44,5,3.317
5,47,bfs,ludr,5,82,39,5,3.219
5,47,bfs,lurd,5,82,39,5,3.466
5,47,bfs,rdlu,5,88,41,5,3.134
5,47,bfs,rdul,5,97,44,5,3.233
5,47,bfs,uldr,5,91,42,5,3.142
5,47,bfs,ulrd,5,91,42,5,3.410
5,47,dfs,drlu,15,1368694,751258,20,962.573
5,47,dfs,drul,15,1008,560,20,4.637
5,47,dfs,ludr,19,442243,242432,20,318.942
5,47,dfs,lurd,19,562352,308348,20,404.191
5,47,dfs,rdlu,15,1369113,751722,20,935.546
5,47,dfs,rdul,15,1008,560,20,4.621
5,47,dfs,uldr,19,1416743,777866,20,1060.573
5,47,dfs,ulrd,19,1066523,584977,20,800.038
5,48,astr,hamm,5,14,6,5,4.290
5,48,astr,manh,5,14,6,5,4.281
5,48,bfs,drlu,5,77,36,5,4.130
5,48,bfs,drul,5,77,36,5,3.336
5,48,bfs,ludr,5,100,47,5,3.131
5,48,bfs,lurd,5,102,47,5,3.265
5,48,bfs,rdlu,5,79,36,5,3.122
5,48,bfs,rdul,5,79,36,5,3.296
5,48,bfs,uldr,5,100,47,5,3.297
5,48,bfs,ulrd,5,102,47,5,3.199
5,48,dfs,drlu,19,810931,444717,20,557.958
5,48,dfs,drul,19,814018,446434,20,560.368
5,48,dfs,ludr,15,1370542,752278,20,951.010
5,48,dfs,lurd,15,2305,1277,20,5.789
5,48,dfs,rdlu,19,105147,57661,20,76.329
5,48,dfs,rdul,19,14244,7795,20,14.486
5,48,dfs,uldr,15,1370958,752742,20,996.964
5,48,dfs,ulrd,15,2305,1277,20,6.125
5,49,astr,hamm,5,15,6,5,4.790
5,49,astr,manh,5,15,6,5,4.887
5,49,bfs,drlu,5,136,65,5,4.123
5,49,bfs,drul,5,121,59,5,3.367
5,49,bfs,ludr,5,113,55,5,3.405
5,49,bfs,lurd,5,106,52,5,3.479
5,49,bfs,rdlu,5,129,62,5,3.734
5,49,bfs,rdul,5,114,56,5,3.585
5,49,bfs,uldr,5,98,49,5,3.336
5,49,bfs,ulrd,5,91,46,5,3.310
5,49,dfs,drlu,17,1281902,703016,20,889.726
5,49,dfs,drul,19,1352072,741582,20,915.883
5,49,dfs,ludr,19,928698,509541,20,662.559
5,49,dfs,lurd,19,1012084,555307,20,774.226
5,49,dfs,rdlu,17,546536,299906,20,384.846
5,49,dfs,rdul,17,383996,210703,20,277.753
5,49,dfs,uldr,19,657669,360971,20,500.751
5,49,dfs,ulrd,19,201513,110526,20,159.245
5,50,astr,hamm,5,14,6,5,7.296
5,50,astr,manh,5,14,6,5,4.205
5,50,bfs,drlu,5,99,46,5,3.119
5,50,bfs,drul,5,99,46,5,3.365
5,50,bfs,ludr,5,122,57,5,3.207
5,50,bfs,lurd,5,80,37,5,3.254
5,50,bfs,rdlu,5,57,26,5,3.072
5,50,bfs,rdul,5,57,26,5,3.175
5,50,bfs,uldr,5,122,57,5,3.854
5,50,bfs,ulrd,5,80,37,5,3.170
5,50,dfs,drlu,19,1887349,1036000,20,1298.877
5,50,dfs,drul,19,2127657,1167968,20,1450.388
5,50,dfs,ludr,15,6192,3402,20,8.284
5,50,dfs,lurd,17,899797,493711,20,666.393
5,50,dfs,rdlu,5,6,6,20,3.291
5,50,dfs,rdul,5,6,6,20,3.386
5,50,dfs,uldr,15,6190,3402,20,13.235
5,50,dfs,ulrd,17,840884,461197,20,602.538
5,51,astr,hamm,5,14,6,5,4.155
5,51,astr,manh,5,14,6,5,4.395
5,51,bfs,drlu,5,91,44,5,3.126
5,51,bfs,drul,5,91,44,5,3.123
5,51,bfs,ludr,5,114,53,5,3.212
5,51,bfs,lurd,5,88,39,5,3.332
5,51,bfs,rdlu,5,65,30,5,3.123
5,51,bfs,rdul,5,65,30,5,3.153
5,51,bfs,uldr,5,114,53,5,3.257
5,51,bfs,ulrd,5,88,39,5,3.247
5,51,dfs,drlu,19,862531,473087,20,591.406
5,51,dfs,drul,19,842752,462171,20,575.123
5,51,dfs,ludr,19,1283995,704802,20,876.384
5,51,dfs,lurd,17,897,500,20,4.951
5,51,dfs,rdlu,17,688481,377672,20,471.907
5,51,dfs,rdul,17,659733,361887,20,455.908
5,51,dfs,uldr,19,1275261,700308,20,1042.705
5,51,dfs,ulrd,17,897,500,20,5.278
5,52,astr,hamm,5,13,6,5,4.918
5,52,astr,manh,5,15,7,6,4.544
5,52,bfs,drlu,5,71,32,5,3.145
5,52,bfs,drul,5,71,32,5,3.146
5,52,bfs,ludr,5,65,28,5,3.093
5,52,bfs,lurd,5,66,29,5,3.803
5,52,bfs,rdlu,5,72,33,5,3.262
5,52,bfs,rdul,5,72,33,5,3.183
5,52,bfs,uldr,5,65,28,5,3.151
5,52,bfs,ulrd,5,66,29,5,3.197
5,52,dfs,drlu,19,1048974,575007,20,730.560
5,52,dfs,drul,19,949084,520431,20,655.699
5,52,dfs,ludr,19,710764,389961,20,501.978
5,52,dfs,lurd,19,275721,151237,20,202.652
5,52,dfs,rdlu,19,1022363,560927,20,706.200
5,52,dfs,rdul,19,921839,505789,20,642.331
5,52,dfs,uldr,19,716702,393385,20,508.452
5,52,dfs,ulrd,19,282847,155116,20,213.370
5,53,astr,hamm,5,15,6,5,4.358
5,53,astr,manh,5,15,6,5,4.745
5,53,bfs,drlu,5,72,34,5,3.289
5,53,bfs,drul,5,72,34,5,3.112
5,53,bfs,ludr,5,97,45,5,3.136
5,53,bfs,lurd,5,107,49,5,3.557
5,53,bfs,rdlu,5,82,38,5,3.216
5,53,bfs,rdul,5,82,38,5,3.116
5,53,bfs,uldr,5,97,45,5,3.181
5,53,bfs,ulrd,5,107,49,5,3.199
5,53,dfs,drlu,17,810888,444691,20,561.584
5,53,dfs,drul,17,813975,446408,20,558.277
5,53,dfs,ludr,19,1283838,704716,20,894.369
5,53,dfs,lurd,15,3244,1783,20,6.327
5,53,dfs,rdlu,19,688863,377893,20,474.422
5,53,dfs,rdul,19,660253,362178,20,456.454
5,53,dfs,uldr,19,1275102,700221,20,911.643
5,53,dfs,ulrd,15,3244,1783,20,6.394
5,54,astr,hamm,5,16,6,5,4.530
5,54,astr,manh,5,16,6,5,4.672
5,54,bfs,drlu,5,131,63,5,3.358
5,54,bfs,drul,5,116,57,5,4.055
5,54,bfs,ludr,5,110,53,5,3.308
5,54,bfs,lurd,5,111,54,5,3.625
5,54,bfs,rdlu,5,132,64,5,3.431
5,54,bfs,rdul,5,117,58,5,3.280
5,54,bfs,uldr,5,95,47,5,3.425
5,54,bfs,ulrd,5,96,48,5,3.271
5,54,dfs,drlu,17,1281747,702927,20,883.471
5,54,dfs,drul,17,2027633,1112204,20,1387.769
5,54,dfs,ludr,19,928682,509532,20,664.409
5,54,dfs,lurd,19,1012125,555328,20,735.522
5,54,dfs,rdlu,19,139480,76437,20,99.211
5,54,dfs,rdul,19,20677,11352,20,21.122
5,54,dfs,uldr,17,657766,361025,20,468.058
5,54,dfs,ulrd,17,239491,131353,20,179.484
5,55,astr,hamm,5,15,6,5,4.439
5,55,astr,manh,5,15,6,5,4.898
5,55,bfs,drlu,5,94,44,5,3.130
5,55,bfs,drul,5,94,44,5,3.186
5,55,bfs,ludr,5,119,55,5,3.339
5,55,bfs,lurd,5,85,39,5,3.455
5,55,bfs,rdlu,5,60,28,5,3.102
5,55,bfs,rdul,5,60,28,5,3.256
5,55,bfs,uldr,5,119,55,5,3.544
5,55,bfs,ulrd,5,85,39,5,3.116
5,55,dfs,drlu,19,765437,419957,20,519.111
5,55,dfs,drul,19,759826,416862,20,512.119
5,55,dfs,ludr,15,5514,3025,20,7.830
5,55,dfs,lurd,17,1146438,629272,20,829.720
5,55,dfs,rdlu,19,251566,137978,20,175.546
5,55,dfs,rdul,19,230996,126671,20,167.925
5,55,dfs,uldr,15,5513,3025,20,8.753
5,55,dfs,ulrd,17,1150525,631270,20,841.970
5,56,astr,hamm,5,13,6,5,4.599
5,56,astr,manh,5,16,8,7,4.747
5,56,bfs,drlu,5,54,24,5,3.097
5,56,bfs,drul,5,54,24,5,3.094
5,56,bfs,ludr,5,85,38,5,3.158
5,56,bfs,lurd,5,83,37,5,3.211
5,56,bfs,rdlu,5,52,23,5,3.143
5,56,bfs,rdul,5,52,23,5,3.380
5,56,bfs,uldr,5,85,38,5,3.133
5,56,bfs,ulrd,5,83,37,5,3.448
5,56,dfs,drlu,17,1039091,569604,20,722.591
5,56,dfs,drul,17,955943,524185,20,657.091
5,56,dfs,ludr,19,1928206,1057111,20,1347.370
5,56,dfs,lurd,19,1860110,1020023,20,1364.485
5,56,dfs,rdlu,17,1012044,555283,20,707.345
5,56,dfs,rdul,17,928547,509462,20,643.616
5,56,dfs,uldr,19,1918086,1052081,20,1430.458
5,56,dfs,ulrd,19,1839396,1008725,20,1325.036
5,57,astr,hamm,5,18,8,7,4.937
5,57,astr,manh,5,17,8,7,4.344
5,57,bfs,drlu,5,103,49,5,3.193
5,57,bfs,drul,5,76,34,5,3.108
5,57,bfs,ludr,5,105,50,5,3.845
5,57,bfs,lurd,5,103,49,5,3.803
5,57,bfs,rdlu,5,101,48,5,3.201
5,57,bfs,rdul,5,74,33,5,3.310
5,57,bfs,uldr,5,78,35,5,3.223
5,57,bfs,ulrd,5,76,34,5,3.395
5,57,dfs,drlu,17,1366486,750050,20,939.671
5,57,dfs,drul,17,362,207,20,4.121
5,57,dfs,ludr,19,475712,260830,20,338.892
5,57,dfs,lurd,19,576372,316029,20,432.158
5,57,dfs,rdlu,17,1366871,750497,20,931.003
5,57,dfs,rdul,17,290,168,20,4.023
5,57,dfs,uldr,19,952114,522209,20,676.050
5,57,dfs,ulrd,19,904644,496128,20,642.326
5,58,astr,hamm,5,15,7,6,4.691
5,58,astr,manh,5,14,6,5,5.539
5,58,bfs,drlu,5,76,38,5,4.041
5,58,bfs,drul,5,76,38,5,3.387
5,58,bfs,ludr,5,126,60,5,3.263
5,58,bfs,lurd,5,151,73,5,3.395
5,58,bfs,rdlu,5,101,51,5,3.265
5,58,bfs,rdul,5,101,51,5,3.527
5,58,bfs,uldr,5,126,60,5,3.313
5,58,bfs,ulrd,5,151,73,5,3.691
5,58,dfs,drlu,11,12,12,20,3.430
5,58,dfs,drul,11,342263,187762,20,243.555
5,58,dfs,ludr,19,202200,110896,20,153.812
5,58,dfs,lurd,19,744932,408984,20,554.413
5,58,dfs,rdlu,19,824264,452622,20,565.071
5,58,dfs,rdul,17,882297,484096,20,617.775
5,58,dfs,uldr,19,223201,122400,20,166.766
5,58,dfs,ulrd,19,464806,255177,20,337.922
5,59,astr,hamm,5,13,7,6,4.320
5,59,astr,manh,5,12,6,5,4.624
5,59,bfs,drlu,5,44,20,5,3.073
5,59,bfs,drul,5,44,20,5,3.077
5,59,bfs,ludr,5,93,41,5,3.333
5,59,bfs,lurd,5,93,41,5,3.748
5,59,bfs,rdlu,5,44,20,5,3.147
5,59,bfs,rdul,5,44,20,5,3.082
5,59,bfs,uldr,5,93,41,5,3.101
5,59,bfs,ulrd,5,93,41,5,3.178
5,59,dfs,drlu,11,12,12,20,3.258
5,59,dfs,drul,11,342263,187762,20,233.500
5,59,dfs,ludr,19,1596702,875393,20,1121.094
5,59,dfs,lurd,19,2530783,1388784,20,1841.661
5,59,dfs,rdlu,11,12,12,20,3.347
5,59,dfs,rdul,11,342118,187629,20,238.731
5,59,dfs,uldr,19,1600676,877454,20,1175.889
5,59,dfs,ulrd,19,2533960,1390259,20,1845.088
5,60,astr,hamm,5,20,10,9,4.273
5,60,astr,manh,5,12,6,5,4.293
5,60,bfs,drlu,5,61,28,5,3.123
5,60,bfs,drul,5,57,26,5,3.096
5,60,bfs,ludr,5,122,57,5,3.268
5,60,bfs,lurd,5,122,57,5,3.395
5,60,bfs,rdlu,5,61,28,5,3.293
5,60,bfs,rdul,5,57,26,5,3.117
5,60,bfs,uldr,5,118,55,5,3.497
5,60,bfs,ulrd,5,118,55,5,3.150
5,60,dfs,drlu,19,11535,6333,20,12.258
5,60,dfs,drul,5,6,6,20,3.802
5,60,dfs,ludr,19,461353,252918,20,318.320
5,60,dfs,lurd,19,465368,255091,20,333.956
5,60,dfs,rdlu,19,115304,63152,20,82.517
5,60,dfs,rdul,5,6,6,20,4.007
5,60,dfs,uldr,19,1498943,823068,20,1082.808
5,60,dfs,ulrd,19,1182449,648600,20,850.262
5,61,astr,hamm,5,15,6,5,4.404
5,61,astr,manh,5,15,6,5,4.773
5,61,bfs,drlu,5,62,29,5,3.155
5,61,bfs,drul,5,62,29,5,3.203
5,61,bfs,ludr,5,87,40,5,3.217
5,61,bfs,lurd,5,117,54,5,3.287
5,61,bfs,rdlu,5,92,43,5,3.120
5,61,bfs,rdul,5,92,43,5,3.219
5,61,bfs,uldr,5,87,40,5,3.269
5,61,bfs,ulrd,5,117,54,5,3.360
5,61,dfs,drlu,17,230971,126656,20,162.297
5,61,dfs,drul,17,251541,137963,20,175.768
5,61,dfs,ludr,19,1150516,631265,20,811.216
5,61,dfs,lurd,15,5172,2838,20,7.643
5,61,dfs,rdlu,19,688949,377942,20,474.191
5,61,dfs,rdul,19,660340,362227,20,455.983
5,61,dfs,uldr,19,1146429,629267,20,827.398
5,61,dfs,ulrd,15,5172,2838,20,9.744
5,62,astr,hamm,5,15,6,5,4.708
5,62,astr,manh,5,15,6,5,4.803
5,62,bfs,drlu,5,84,39,5,3.097
5,62,bfs,drul,5,84,39,5,3.291
5,62,bfs,ludr,5,109,50,5,3.314
5,62,bfs,lurd,5,95,44,5,3.641
5,62,bfs,rdlu,5,70,33,5,3.402
5,62,bfs,rdul,5,70,33,5,3.176
5,62,bfs,uldr,5,109,50,5,3.291
5,62,bfs,ulrd,5,95,44,5,3.216
5,62,dfs,drlu,19,765353,419911,20,542.455
5,62,dfs,drul,19,759742,416816,20,519.379
5,62,dfs,ludr,15,3591,1971,20,6.651
5,62,dfs,lurd,19,1207347,662850,20,903.916
5,62,dfs,rdlu,17,813924,446379,20,579.510
5,62,dfs,rdul,17,810836,444662,20,552.266
5,62,dfs,uldr,15,3591,1971,20,6.928
5,62,dfs,ulrd,19,1185544,650530,20,844.312
5,63,astr,hamm,5,16,6,5,4.490
5,63,astr,manh,5,24,10,9,4.769
